bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
0,61,33,4,0,85.25,3,80.0,52,9,1,0,9,44,50.0,6.83,Andrés Sánchez,andres-sanchez,1,1473020,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
1,844,259,46,1,81.28,41,67.65,686,179,27,0,158,534,21.09,6.83,Robert Burbano,robert-burbano,13,339557,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,473,79,39,1,80.55,2,59.09,381,176,1,0,92,206,12.5,6.83,Jesús Trindade,jesus-trindade,124,924855,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
3,573,166,39,3,80.98,26,66.1,464,168,16,0,109,312,34.78,6.83,Matías Fernández,matias-fernandez,237,805170,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,694,74,46,0,85.16,10,55.42,591,361,2,0,103,232,40.0,6.83,Joseph Espinoza,espinoza-joseph,12,1004132,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
1,570,60,79,1,71.4,5,50.32,407,253,1,0,163,155,25.0,6.83,Facundo Rivero,facundo-rivero,4,1210374,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
2,138,26,7,1,73.19,7,28.0,101,37,4,0,37,68,30.77,6.83,Luis Castillo,castillo-luis,1,985109,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,147,51,10,2,77.55,11,71.43,114,22,6,1,33,98,31.58,6.82,Kelvin Osorio,kelvin-osorio,35,818997,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
4,1187,73,131,2,77.84,8,45.33,924,615,3,0,263,312,33.33,6.82,Luca Sosa,luca-sosa,25,789668,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
2,1023,198,61,1,79.37,24,44.53,812,367,14,0,211,459,29.17,6.82,Marcos Andrés López,marcos-andres-lopez,8,846671,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
1,90,27,1,0,83.33,6,20.0,75,24,2,0,15,53,18.18,6.82,Juan Nazareno,juan-nazareno,1,822719,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,163,11,37,0,74.85,1,48.05,122,97,0,0,41,25,0.0,6.82,Wilman Pabón,wilman-pabon,1,923195,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,710,123,38,0,71.55,13,44.19,508,229,1,0,202,280,25.0,6.82,Cristian García,cristian-garcia,5,943177,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,393,56,36,0,83.46,3,60.0,328,167,0,0,65,161,0.0,6.81,David Noboa,david-noboa,2,588596,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,82,8,6,0,56.1,1,21.43,46,28,0,0,36,18,0.0,6.81,Jefferson Nazareno,nazareno-jefferson,0,1473025,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
1,698,126,57,0,82.09,8,48.72,573,312,8,0,125,269,17.02,6.81,Leonel Quiñónez,leonel-quinonez,21,922853,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
1,608,53,82,1,72.86,2,46.59,443,292,0,0,165,151,0.0,6.81,Arián Pucheta,arian-pucheta,12,859969,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,329,56,11,2,76.9,9,37.93,253,119,4,0,76,138,36.36,6.81,Esteban Davila,esteban-davila,5,873889,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
3,82,22,5,3,69.51,10,50.0,57,19,7,0,25,45,35.0,6.81,Eddy Mejía,eddy-mejia,3,922092,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
2,440,108,21,2,72.27,21,52.5,318,100,11,0,122,229,19.64,6.81,Christian Ortíz,christian-ortiz,111,293235,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
3,386,102,11,3,67.1,22,39.29,259,79,13,0,127,193,31.71,6.81,Janner Corozo,janner-corozo,59,868275,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
3,805,136,29,3,78.01,22,37.66,628,302,1,0,177,327,20.0,6.81,Renny Jaramillo,renny-jaramillo,9,588640,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,586,165,24,1,74.4,39,44.44,436,139,14,0,150,311,28.0,6.81,Anderson Naula,anderson-naula,5,805166,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,807,132,65,0,83.02,19,58.56,670,370,0,0,137,300,0.0,6.8,Jorge Gongora,gongora-jorge,6,1185460,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
1,121,53,4,0,81.82,9,80.0,99,17,5,0,22,87,45.45,6.8,Kevin Rodriguez,rodriguez-kevin,557,1431770,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
0,349,75,21,0,69.05,7,33.33,241,105,5,0,108,141,17.86,6.8,Maikel Reyes,maikel-reyes,9,1105564,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
1,100,29,5,1,78.0,4,83.33,78,22,3,0,22,59,30.0,6.8,David Ribeiro Pereira,ribeiro-pereira-david,8,984979,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,2,0,0,0,0.0,0,0.0,0,0,0,0,2,0,0.0,6.8,Joel Quintero,joel-quintero,9,822717,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,32,5,2,0,56.25,1,33.33,18,8,2,0,14,12,20.0,6.8,Byron Mina,byron-mina,1,248045,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,178,4,14,0,85.96,0,56.0,153,114,0,0,25,39,0.0,6.8,Aubrey David,aubrey-david,35,249665,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,19,2,3,0,73.68,0,37.5,14,12,0,0,5,2,0.0,6.8,Johan Lara,johan-lara,1,985144,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,17,7,4,0,88.24,2,100.0,15,5,0,0,2,10,0.0,6.8,Rooney Troya,troya-rooney,15,1482436,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,38,11,0,0,68.42,8,0.0,26,6,5,0,12,25,21.74,6.8,Kevin Mercado,kevin-mercado,42,155796,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,62,23,4,0,79.03,5,40.0,49,13,4,0,13,40,40.0,6.8,Jair Castillo,castillo-jair,1,1473188,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,177,24,47,0,63.84,0,42.73,113,71,0,0,64,42,0.0,6.8,Juan Bolado,juan-bolado,4,848617,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,463,34,25,0,90.06,3,67.57,417,260,0,0,46,157,0.0,6.8,Jean Carlos Montaño,jean-carlos-montano,7,905565,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,683,25,42,0,85.51,1,51.22,584,473,0,0,99,111,0.0,6.79,Darío Aimar,dario-aimar,16,805296,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
2,662,109,42,1,84.29,15,62.69,558,286,6,0,104,278,31.58,6.79,Edison Vega,edison-vega,11,832468,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
1,152,50,8,1,79.61,11,36.36,121,31,6,0,31,96,20.69,6.79,Diego Armas,diego-armas,5,925605,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
3,316,94,27,2,75.0,13,47.37,237,79,8,0,79,166,33.33,6.79,Pedro Velasco,pedro-velasco,29,146300,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
0,139,36,5,0,76.98,4,41.67,107,38,0,0,32,69,0.0,6.79,Francisco Gatti,gatti-francisco,3,1096661,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,693,194,37,0,86.87,18,69.81,602,220,5,0,91,387,11.9,6.79,Bryan Ramirez,ramirez-bryan,8,1459658,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,117,4,31,0,67.52,0,45.59,79,60,0,0,38,19,0.0,6.79,Victor Mendoza,mendoza-victor,20,991138,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,166,43,12,0,81.93,10,57.14,136,54,8,0,30,90,32.0,6.79,Carlos Uvilde Sanchez Esmeraldas,carlos-uvilde-sanchez-esmeraldas,5,1065585,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
2,631,96,51,0,78.76,10,56.04,497,243,0,0,134,254,0.0,6.78,Steven Tapiero,tapiero-steven,16,1020186,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,216,41,4,0,68.98,12,44.44,149,59,1,0,67,91,50.0,6.78,Vinicio Angulo,vinicio-angulo,9,125075,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
1,300,68,18,1,80.33,10,50.0,241,96,8,0,59,153,29.63,6.78,José Alberti,jose-alberti,23,976102,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
0,218,16,19,0,71.56,1,50.0,156,104,1,0,62,53,7.69,6.78,Jimmy Mina,mina-jimmy,2,1468325,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,401,99,26,1,69.08,21,54.17,277,75,2,0,124,204,16.67,6.78,Madison Julio,madison-julio,5,826819,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
0,311,23,35,0,76.21,0,43.21,237,167,0,0,74,70,0.0,6.78,Guillermo Fratta,guillermo-fratta,34,805244,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,141,33,4,0,68.09,9,57.14,96,33,0,0,45,63,0.0,6.78,Cristian Colmán,cristian-colman,97,805316,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,69,25,3,1,94.2,1,100.0,65,14,1,0,4,52,100.0,6.78,Patrickson Delgado,patrickson-delgado,179,1002530,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,86,39,0,0,81.4,4,0.0,70,11,2,0,16,61,50.0,6.78,Darlin Leiton,leiton-darlin,47,987648,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,92,8,11,0,67.39,0,47.83,62,39,0,0,30,23,0.0,6.78,Davor Montiel,davor-montiel,1,1108521,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,596,45,46,0,67.45,3,29.68,402,261,0,0,194,141,0.0,6.77,Nicolás Goitea,goitea-nicolas,5,1092353,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,500,120,63,2,77.8,16,67.74,389,152,17,0,111,254,29.31,6.77,Richard Calderón,richard-calderon,8,827122,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
2,213,80,4,0,70.42,18,66.67,150,29,4,0,63,125,12.9,6.77,Lautaro Díaz,lautaro-diaz,246,992093,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,304,77,5,2,62.5,18,27.78,190,70,1,0,114,121,5.26,6.77,Daniel Porozo,daniel-porozo,7,588626,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
2,436,102,37,3,68.35,25,42.53,298,116,25,0,138,207,20.66,6.77,Carlos Arboleda,carlos-arboleda,5,909664,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,578,136,41,2,76.64,25,55.41,443,152,20,1,135,311,33.9,6.77,Francisco Mera,francisco-mera,3,915158,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,434,37,53,0,75.58,2,47.32,328,227,0,0,106,101,0.0,6.77,Edison Carcelen,edison-carcelen,4,846828,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,1103,179,70,1,92.2,10,69.31,1017,534,0,0,86,483,0.0,6.77,Joao Ortíz,joao-ortiz,47,588630,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,151,43,5,0,82.12,8,55.56,124,37,3,0,27,90,16.67,6.76,Bryan Rodriguez,rodriguez-bryan,1,1020038,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
1,106,44,6,1,77.36,7,60.0,82,16,1,0,24,67,10.0,6.76,Cristian Penilla,cristian-penilla,18,220439,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,311,40,29,1,87.46,1,67.44,272,134,0,0,39,138,0.0,6.76,Christian Oña,christian-ona,4,340197,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
2,106,41,3,0,80.19,7,60.0,85,19,1,0,21,67,8.33,6.76,Marcelo Moreno,marcelo-moreno,638,33120,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,223,59,5,1,79.82,8,50.0,178,58,7,0,45,127,41.18,6.76,Vilinton Branda,branda-vilinton,9,1190984,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,537,122,52,1,77.28,19,66.67,415,182,8,0,122,241,27.59,6.76,Jhonny Quiñónez,jhonny-quinonez,20,881847,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
3,1079,250,51,2,84.62,25,63.75,913,386,12,0,166,539,19.67,6.76,Layan Loor,layan-loor,8,1184983,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,1020,87,61,0,88.92,1,48.41,907,561,0,0,113,346,0.0,6.76,Mateo Carabajal,mateo-carabajal,54,896623,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,888,232,80,2,81.76,26,68.97,726,255,6,0,162,477,24.0,6.76,Fernando Gaibor,fernando-gaibor,97,106461,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,388,126,19,1,82.73,21,46.34,321,88,2,0,67,235,13.33,6.76,Manu Balda,manu-balda,25,787750,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,243,75,12,1,83.54,13,52.17,203,63,9,0,40,149,25.0,6.76,Yaimar Medina,yaimar-medina,82,1106546,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,187,8,10,1,83.96,1,58.82,157,126,1,0,30,32,100.0,6.76,Joshue Quinonez,quinonez-joshue,52,1002950,Barcelona SC,barcelona-sc,Barcelona SC,0,0,5250,#52b030,#52b030,#ffffff
1,671,48,192,0,57.82,2,40.85,388,246,0,0,283,142,0.0,6.75,Walter Hinostroza,walter-hinostroza,1,922858,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
4,712,151,44,1,67.13,17,33.33,478,188,17,0,234,307,23.29,6.75,Jonnathan Mina,mina-jonnathan,3,1019932,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
3,256,76,7,4,76.95,16,58.33,197,68,17,0,59,146,25.0,6.75,Jimmy Evans,evans-jimmy,8,1177802,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,9,4,0,1,88.89,2,0.0,8,2,0,0,1,6,0.0,6.75,Daniel Mejia,mejia-daniel,0,1604235,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
0,83,27,5,1,79.52,6,45.45,66,16,4,0,17,54,40.0,6.75,Bryan Oña,bryan-ona,2,882068,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,78,25,2,1,78.21,3,50.0,61,20,0,0,17,41,0.0,6.75,Sergio Sosa,sosa-sergio,3,789888,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,63,12,2,0,92.06,1,66.67,58,24,0,0,5,34,0.0,6.75,Manuel Corozo,manuel-corozo,0,1103523,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,41,8,4,0,78.05,0,66.67,32,18,0,0,9,14,0.0,6.75,Mayckel Uriarte,mayckel-uriarte,1,1117777,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,544,46,138,0,66.91,1,44.23,364,270,0,0,180,94,0.0,6.75,Jorge Pinos,jorge-pinos,16,925598,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,174,51,10,0,69.54,8,47.62,121,35,4,0,53,90,28.57,6.75,Wilter Ayovi,wilter-ayovi,3,826832,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,516,39,58,1,75.0,1,46.4,387,260,0,0,129,127,0.0,6.75,Ousmane N’Dong,ousmane-n-dong,25,1017449,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
0,452,126,14,1,76.99,15,34.15,348,130,4,0,104,222,25.0,6.74,Daniel Clavijo,daniel-clavijo,1,903650,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica del Ecuador,0,0,21942,#52b030,#52b030,#ffffff
1,119,29,3,0,84.87,10,60.0,101,29,1,0,18,73,11.11,6.74,Ronald Perlaza,perlaza-ronald,6,1485501,Aucas,aucas,Aucas,0,0,5249,#52b030,#52b030,#ffffff
0,285,49,13,0,75.09,8,50.0,214,104,4,0,71,114,19.05,6.74,Ariel Almagro,ariel-almagro,0,1495599,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
2,934,138,62,0,82.12,11,46.97,767,404,8,0,167,371,22.86,6.74,Roger Arias,roger-arias,3,1103526,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
1,263,72,19,3,69.96,15,54.29,184,52,9,0,79,141,27.27,6.74,José Andrade,jose-andrade,3,883301,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
1,914,62,106,0,78.88,3,46.49,721,505,0,0,193,216,0.0,6.74,Luciano Recalde,luciano-recalde,19,896879,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
0,684,43,170,0,57.89,2,37.61,396,274,0,0,288,122,0.0,6.74,Walter Chavez,walter-chavez,1,155764,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,280,69,6,1,83.93,18,46.15,235,101,13,0,45,147,33.33,6.74,Gustavo Cortez,gustavo-cortez,29,846662,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
1,1111,49,96,1,81.01,1,45.28,900,707,1,0,211,194,33.33,6.74,Kevin Becerra,kevin-becerra,1,931653,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,384,52,134,0,47.92,4,40.98,184,77,1,0,200,108,100.0,6.74,David Cabezas,david-cabezas,5,886492,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
3,265,79,15,4,78.11,13,68.18,207,66,6,0,58,147,23.08,6.74,Adolfo Muñoz,adolfo-munoz,29,869785,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,483,28,39,0,85.71,1,46.43,414,281,0,0,69,133,0.0,6.74,Richard Mina,mina-richard,31,937863,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
0,666,135,50,0,82.13,17,63.29,547,238,7,0,119,316,14.29,6.74,Jean Carlos Estacio,jean-carlos-estacio,1,932247,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,403,88,11,2,68.24,10,78.57,275,96,2,0,128,181,11.11,6.73,Agustin Maziero,agustin-maziero,13,913609,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
1,996,230,55,1,81.63,21,56.12,813,324,1,0,183,490,7.69,6.73,Sebastián Assis,sebastian-assis,18,976167,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,622,138,48,0,87.78,14,70.59,546,233,0,0,76,313,0.0,6.73,Cristian Pellerano,cristian-pellerano,35,787563,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
2,617,92,45,4,68.23,29,33.58,421,213,33,1,196,241,29.73,6.73,Jordan Chillambo,chillambo-jordan,1,1473214,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,204,24,15,0,88.24,1,68.18,180,95,0,0,24,85,0.0,6.73,Dixon Arroyo,dixon-arroyo,273,158407,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
2,359,126,9,3,82.17,18,60.0,295,81,0,0,64,214,0.0,6.73,Cristian Martínez,cristian-martinez,129,312194,Orense SC,orense-sc,Orense SC,0,0,277525,#52b030,#52b030,#ffffff
0,591,144,22,0,80.88,11,56.41,478,201,4,0,113,281,40.0,6.73,Andrés Felipe Ávila,andres-felipe-avila,16,921961,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
1,453,29,61,0,78.81,2,52.59,357,233,0,0,96,124,0.0,6.73,Darwin Estuardo Quilumba Diaz,darwin-estuardo-quilumba-diaz,2,922104,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
1,91,32,6,1,79.12,8,46.15,72,16,6,0,19,62,20.69,6.73,Steven Gomez,gomez-steven,4,1461227,El Nacional,el-nacional,El Nacional,0,0,5254,#52b030,#52b030,#ffffff
1,60,11,0,1,68.33,1,0.0,41,12,0,0,19,29,0.0,6.73,Olmes García,olmes-garcia,12,314094,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
3,202,35,10,1,73.27,12,38.46,148,64,10,0,54,94,32.26,6.73,Jalmar Almeida,almeida-jalmar,3,1186831,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
1,36,9,2,0,55.56,3,28.57,20,9,2,0,16,13,33.33,6.73,Lucas Ontivero,lucas-ontivero,13,384486,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,664,59,68,0,63.1,5,32.23,419,231,0,0,245,188,0.0,6.73,Luis Caicedo,luis-caicedo,5,1169072,Delfín,delfin,Delfín,0,0,213638,#52b030,#52b030,#ffffff
0,884,128,98,0,84.73,10,67.59,749,405,2,0,135,346,25.0,6.73,Jean Humanante,humanante-jean,9,938611,Guayaquil City,guayaquil-city,Guayaquil City,0,0,188850,#52b030,#52b030,#ffffff
0,262,60,19,1,83.97,4,70.37,220,76,0,0,42,144,0.0,6.73,Nicolás Previtali,nicolas-previtali,16,906807,Independiente del Valle,independiente-del-valle,Independiente del Valle,0,0,39723,#52b030,#52b030,#ffffff
4,122,40,3,1,66.39,6,60.0,81,20,0,0,41,61,0.0,6.73,Yilmar Filigrana,yilmar-filigrana,14,874724,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,627,41,76,0,74.64,0,46.63,468,348,0,0,159,120,0.0,6.72,Pablo Cifuentes,pablo-cifuentes,1,873737,Cumbayá FC,cumbaya-fc,Cumbayá FC,0,0,377757,#52b030,#52b030,#ffffff
0,144,45,11,0,76.39,8,68.75,110,33,7,0,34,84,46.67,6.72,Tommy Chamba,tommy-chamba,70,1404583,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
2,452,110,35,0,77.65,24,57.38,351,126,6,0,101,231,14.29,6.72,Henry Patta,henry-patta,4,588620,Gualaceo SC,gualaceo-sc,Gualaceo SC,0,0,248196,#52b030,#52b030,#ffffff
1,67,9,2,1,70.15,2,18.18,47,24,1,0,20,24,33.33,6.72,Jose Caicedo,caicedo-jose,3,1474796,Libertad,libertad,Libertad,0,0,394127,#52b030,#52b030,#ffffff
0,26,11,1,0,69.23,1,33.33,18,4,0,0,8,14,0.0,6.72,Kevin Velasco,kevin-velasco,1,1185054,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
0,492,62,38,0,73.17,3,36.54,360,219,1,0,132,142,9.09,6.72,Marlon Medranda,medranda-marlon,1,1020037,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,705,123,60,0,77.73,18,51.72,548,289,10,0,157,269,16.95,6.72,Marco Montaño,marco-montano,3,827138,Mushuc Runa,mushuc-runa,Mushuc Runa,0,0,134976,#52b030,#52b030,#ffffff
0,171,28,6,1,66.08,9,60.0,113,50,1,0,58,64,14.29,6.72,Enzo López,enzo-lopez,4,1022783,Deportivo Cuenca,deportivo-cuenca,Deportivo Cuenca,0,0,5251,#52b030,#52b030,#ffffff
2,545,143,83,0,75.78,15,54.25,413,155,5,0,132,263,35.71,6.72,Onofre Mejia,onofre-mejia,1,338951,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
1,123,27,4,1,62.6,9,33.33,77,31,4,0,46,50,12.5,6.72,Jefferson Caicedo,caicedo-jefferson,3,927271,Técnico Universitario,tecnico-universitario,Técnico Universitario,0,0,21941,#52b030,#52b030,#ffffff
2,20,6,1,1,75.0,2,100.0,15,7,0,0,5,8,0.0,6.72,Jan Hurtado,jan-hurtado,573,868777,LDU,ldu,LDU,0,0,5257,#52b030,#52b030,#ffffff
1,155,27,7,0,76.13,3,35.0,118,62,4,0,37,60,33.33,6.72,Jackson Rodríguez,jackson-rodriguez,10,1018168,Emelec,emelec,Emelec,0,0,5255,#52b030,#52b030,#ffffff
