bigChancesCreated,totalPasses,accurateFinalThirdPasses,accurateLongBalls,assists,accuratePassesPercentage,keyPasses,accurateLongBallsPercentage,accuratePasses,accurateOwnHalfPasses,accurateCrosses,passToAssist,inaccuratePasses,accurateOppositionHalfPasses,accurateCrossesPercentage,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
0,800,72,39,0,87.13,2,52.7,697,473,0,0,103,224,0.0,6.96,Facundo Mansilla,facundo-mansilla,40,1087335,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
4,966,193,52,3,78.16,20,48.15,755,356,9,0,211,408,24.32,6.96,Gastón Benavídez,gaston-benavidez,45,981452,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
3,1255,226,85,1,84.14,20,58.62,1056,530,5,0,199,531,20.83,6.96,Jalil Elias,jalil-elias,154,797031,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
8,667,167,21,2,77.06,44,43.75,514,163,35,1,153,386,36.84,6.95,Alexis Castro,alexis-castro,59,801037,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
5,321,103,28,4,76.01,20,60.87,244,71,7,0,77,180,35.0,6.95,Lautaro Giaccone,lautaro-giaccone,156,1087087,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
8,407,86,14,3,74.94,16,56.0,305,119,1,0,102,187,9.09,6.95,Francisco Pizzini,francisco-pizzini,86,257475,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
1,307,43,26,1,73.62,3,40.0,226,114,0,0,81,112,0.0,6.95,Leonardo Jara,leonardo-jara,57,250933,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,19,7,0,1,84.21,3,0.0,16,5,4,0,3,15,40.0,6.95,Exequiel Zeballos,exequiel-zeballos,1829,1003011,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,11,0,0,0,90.91,0,0.0,10,5,0,0,1,5,0.0,6.95,Facundo Echevarría,facundo-echevarria,15,1094181,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
2,902,58,104,1,75.28,3,40.63,679,478,0,0,223,201,0.0,6.95,Bruno Bianchi,bruno-felix-bianchi,11,34007,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
3,806,165,27,1,83.87,17,41.54,676,312,14,0,130,378,31.82,6.95,Frank Fabra,frank-fabra,1201,247741,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,917,30,40,0,86.48,2,48.78,793,601,0,0,124,192,0.0,6.95,Bruno Valdez,bruno-valdez,302,587110,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,33,4,1,0,66.67,0,25.0,22,10,0,0,11,12,0.0,6.95,Ruben Martinez,martinez-ruben,9,1484796,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
0,43,3,19,0,67.44,0,57.58,29,13,0,0,14,16,0.0,6.95,Manuel Vicentini,manuel-vicentini,17,256935,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,1067,29,178,0,77.88,2,43.41,831,737,0,1,236,94,0.0,6.95,Lucas Hoyos,lucas-hoyos,62,106111,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
4,553,179,59,2,74.32,41,62.77,411,121,39,1,142,329,39.0,6.95,Matías Esquivel,matias-esquivel,132,989871,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
5,366,94,2,2,43.72,22,20.0,160,33,0,0,206,127,0.0,6.94,Javier Toledo,javier-toledo,48,33776,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
0,438,28,47,0,72.83,0,47.96,319,220,0,0,119,99,0.0,6.94,Gastón Suso,gaston-suso,22,850925,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
1,339,96,17,2,72.27,19,53.13,245,80,19,0,94,184,27.94,6.94,Walter Bou,walter-bou,239,558816,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
1,669,193,43,1,69.36,25,47.25,464,136,24,0,205,352,26.37,6.94,Nicolás Castro,nicolas-castro,38,896985,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,113,24,9,0,76.99,5,56.25,87,42,6,0,26,51,20.69,6.94,Mateo Del Blanco,del-blanco-mateo,10,1183059,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
3,513,190,28,3,72.51,37,51.85,372,64,21,0,141,329,30.0,6.94,Hernán López,hernan-lopez,292,981007,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
2,699,226,38,2,80.69,29,58.46,564,154,17,0,135,427,26.15,6.94,Aaron Molinas,aaron-molinas,326,1022257,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,814,109,43,0,66.22,7,29.05,539,296,3,0,275,246,12.0,6.93,Gustavo Canto,canto-gustavo,19,792153,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
0,134,9,9,0,86.57,0,50.0,116,86,0,0,18,30,0.0,6.93,Alexis Francisco Flores,alexis-francisco-flores,99,1003008,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
3,677,214,33,3,68.54,37,50.77,464,127,22,1,213,359,26.83,6.93,Vicente Taborda,vicente-taborda,356,1131037,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
4,479,106,14,4,59.08,18,48.28,283,99,6,0,196,190,28.57,6.93,Leandro Díaz,leandro-diaz,294,107397,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
2,652,103,52,1,74.23,20,49.06,484,264,16,0,168,236,36.36,6.93,Enzo Roldán,enzo-roldan,66,1022263,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
5,663,141,36,3,84.31,23,55.38,559,248,11,0,104,322,28.95,6.93,Luis Advíncula,luis-advincula,2047,149850,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
2,286,57,12,2,61.89,16,70.59,177,62,2,0,109,117,14.29,6.93,Milton Giménez,milton-gimenez,194,1092308,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
3,533,113,32,0,62.48,22,35.96,333,123,18,0,200,228,25.35,6.93,Sasha Marcich,sasha-marcich,44,992126,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
0,1195,78,73,0,82.59,2,36.68,987,701,0,0,208,286,0.0,6.92,Nicolás Figal,nicolas-figal,290,579350,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
5,471,128,18,3,72.4,19,60.0,341,118,6,1,130,229,14.63,6.92,Pedro de la Vega,pedro-de-la-vega,1009,953844,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,561,22,121,0,64.88,0,38.54,364,274,0,0,197,90,0.0,6.92,Mariano Andújar,mariano-andujar,90,12758,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
0,521,45,133,0,58.93,2,38.55,307,193,0,0,214,114,0.0,6.92,Facundo Cambeses,cambeses-facundo,95,836159,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
0,727,37,69,1,68.64,4,35.2,499,361,1,0,228,139,25.0,6.92,Ignacio Vazquez,ignacio-vazquez,10,883922,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
3,458,101,31,3,75.33,13,48.44,345,140,10,1,113,215,37.04,6.92,Ariel Rojas,ariel-rojas,17,147583,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
4,1091,180,67,3,84.6,24,68.37,923,469,12,0,168,466,60.0,6.91,Pol Fernández,pol-fernandez,273,250231,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,1031,91,61,1,79.73,6,33.89,822,527,3,0,209,298,42.86,6.91,Zaid Romero,zaid-romero,103,1108450,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
4,408,121,5,1,73.04,20,71.43,298,110,5,0,110,193,55.56,6.91,Martín Cauteruccio,martin-cauteruccio,242,47435,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
6,1162,232,53,4,77.19,36,45.3,897,395,47,0,265,549,29.56,6.91,Iván Tapia,ivan-tapia,112,992084,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
2,614,142,30,2,77.69,26,45.45,477,209,14,0,137,282,53.85,6.91,Francis Mac Allister,francis-mac-allister,80,1089454,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
0,557,98,39,0,60.5,16,28.26,337,136,27,0,220,228,25.96,6.91,Gonzalo Bettini,gonzalo-bettini,17,581630,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
1,600,58,81,0,71.83,2,47.93,431,299,0,0,169,132,0.0,6.91,Juan Manuel Insaurralde,juan-manuel-insaurralde,38,93196,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
4,660,167,47,2,79.55,25,61.04,525,215,19,0,135,329,29.23,6.91,Cristian Ferreira,cristian-ferreira,228,909608,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,1226,129,73,1,85.24,11,59.35,1045,632,0,0,181,413,0.0,6.9,Juan Sforza,juan-sforza,423,1003013,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,553,61,132,0,56.06,1,35.29,310,202,0,0,243,108,0.0,6.9,Ramiro Macagno,ramiro-macagno,48,818326,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
4,390,120,13,0,68.21,26,40.63,266,76,11,0,124,201,23.91,6.9,Gianluca Prestianni,gianluca-prestianni,1555,1201395,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
0,597,32,113,0,49.41,1,27.43,295,210,0,0,302,85,0.0,6.9,Rodrigo Rey,rodrigo-rey,110,158249,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
1,522,29,52,2,79.69,6,47.71,416,323,1,0,106,94,100.0,6.9,José Canale,jose-canale,57,877452,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,278,41,34,0,67.27,2,39.08,187,114,5,0,91,78,27.78,6.9,Lucas Carrizo,lucas-carrizo,18,871798,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,6,4,0,0,83.33,0,0.0,5,1,0,0,1,4,0.0,6.9,Facundo Lencioni,facundo-lencioni,19,1118270,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,16,4,1,0,43.75,0,16.67,7,2,0,0,9,5,0.0,6.9,Tomas Olmos,olmos-tomas,5,1485101,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
1,965,107,103,1,69.95,7,41.7,675,396,1,0,290,280,100.0,6.9,Fernando Alarcón,fernando-alarcon,25,797020,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
0,965,173,30,1,80.31,15,30.61,775,393,13,0,190,395,19.12,6.9,Francisco Ortega,francisco-ortega,749,913647,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
3,203,77,9,1,69.95,14,45.0,142,26,14,0,61,130,26.92,6.9,Erik Ramírez,erik-ramirez,103,792334,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,296,72,35,2,59.8,25,49.3,177,67,24,0,119,134,33.33,6.9,Sergio Quiroga,sergio-quiroga,15,885010,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
3,468,92,29,2,62.18,15,30.53,291,105,11,0,177,197,17.46,6.89,Rodrigo Insúa,rodrigo-insua,21,1020511,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
2,498,45,53,1,78.71,5,50.48,392,283,1,0,106,110,50.0,6.89,Emanuel Olivera,emanuel-olivera,37,129500,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
1,546,32,52,1,79.85,3,47.71,436,298,0,0,110,138,0.0,6.89,Erik Godoy,erik-godoy,56,249427,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,690,41,41,0,82.75,0,38.68,571,404,1,0,119,168,33.33,6.89,Emanuel Aguilera,emanuel-aguilera,48,147576,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,797,26,190,0,67.63,0,44.39,539,437,0,0,258,102,0.0,6.89,Gonzalo Marinelli,gonzalo-marinelli,41,42571,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
4,855,219,64,1,77.43,32,63.37,662,231,13,0,193,444,22.41,6.89,Lucas Menossi,lucas-menossi,64,249429,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
3,681,139,57,0,77.83,16,51.82,530,217,14,0,151,327,26.42,6.89,Sebastián Prieto,sebastian-prieto,15,946305,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,506,154,31,0,69.37,24,45.59,351,124,22,0,155,249,17.89,6.89,Kevin Zenón,kevin-zenon,181,989863,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
1,776,59,92,0,73.84,5,43.6,573,416,0,0,203,157,0.0,6.89,Fernando Tobio,fernando-tobio,32,80918,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,860,112,40,0,86.16,5,58.82,741,361,0,0,119,380,0.0,6.88,Agustín Cardozo,agustin-cardozo,34,851824,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
0,719,83,91,0,64.95,5,37.92,467,277,3,0,252,193,50.0,6.88,Alejandro Maciel,alejandro-maciel,34,895336,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
4,473,151,47,1,77.38,31,61.84,366,120,17,0,107,263,29.31,6.88,Alan Lescano,alan-lescano,96,1186068,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,303,104,12,3,67.33,19,50.0,204,54,20,0,99,170,26.67,6.88,Brian Aguirre,brian-aguirre,801,1084962,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
4,471,132,26,3,65.82,21,57.78,310,76,8,0,161,242,25.81,6.88,Tomás Conechny,tomas-conechny,146,822607,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
1,314,66,9,0,70.38,14,25.71,221,98,13,0,93,136,30.23,6.88,Nicolás Colazo,nicolas-colazo,32,106294,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
3,470,154,16,1,74.89,17,57.14,352,97,1,0,118,256,20.0,6.88,Jorge Recalde,jorge-recalde,221,312820,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
0,62,15,4,0,82.26,2,44.44,51,22,2,0,11,31,25.0,6.88,Francesco Lo Celso,francesco-lo-celso,75,989850,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
1,641,155,32,1,80.66,19,51.61,517,209,15,0,124,323,33.33,6.87,Adrián Sánchez,adrian-sanchez,41,1009957,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
0,912,127,50,0,76.54,9,46.3,698,383,0,0,214,315,0.0,6.87,Alejandro Cabrera,alejandro-cabrera,44,981449,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
5,438,125,28,4,72.15,34,59.57,316,90,11,1,122,237,28.21,6.87,Ramón Sosa,ramon-sosa,684,1015733,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
0,542,93,35,0,68.45,10,36.84,371,173,13,0,171,211,27.08,6.87,Emanuel Insua,emanuel-insua,59,250345,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
0,673,37,34,0,81.72,0,36.96,550,375,0,0,123,175,0.0,6.87,Nicolás Valentini,nicolas-valentini,358,1116570,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,97,11,14,0,65.98,1,56.0,64,47,0,0,33,17,0.0,6.87,Diego Novaretti,diego-novaretti,10,92021,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,544,119,17,0,72.43,18,25.0,394,148,21,0,150,267,28.0,6.87,Guillermo Soto,guillermo-soto,323,924526,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
5,628,131,32,1,68.95,14,36.36,433,185,17,0,195,265,24.29,6.87,Guillermo Benitez,guillermo-benitez,13,830583,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
1,601,124,44,1,75.21,20,52.38,452,178,4,0,149,278,36.36,6.87,Leandro Maciel,leandro-maciel,17,840847,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
2,1105,232,54,1,86.52,21,69.23,956,421,0,0,149,535,0.0,6.87,Rodrigo Aliendro,rodrigo-aliendro,180,830748,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
0,1172,154,97,0,82.51,12,61.39,967,510,4,0,205,461,30.77,6.87,Santiago Longo,longo-santiago,65,990171,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
1,426,94,29,1,68.08,11,34.94,290,129,10,0,136,171,20.83,6.86,Nicolás Morgantini,nicolas-morgantini,7,941545,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
3,140,43,2,1,69.29,6,66.67,97,29,2,0,43,70,28.57,6.86,Nicolás Reniero,nicolas-reniero,93,992523,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
1,347,88,8,2,72.05,11,72.73,250,81,1,0,97,170,7.14,6.86,Andrés Vombergar,andres-vombergar,176,894415,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
0,67,22,3,0,52.24,5,60.0,35,6,2,0,32,31,15.38,6.86,Tomás Gonzalez,tomas-gonzalez,36,1187055,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,564,57,35,0,78.55,7,50.0,443,243,1,0,121,201,50.0,6.86,Iván Rossi,ivan-rossi,24,581728,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
1,236,77,5,2,68.64,15,41.67,162,51,11,0,74,122,26.19,6.86,Lucas Melano,lucas-melano,38,249071,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
0,741,148,80,0,74.63,7,53.33,553,253,4,0,188,304,22.22,6.86,Ignacio Miramón,ignacio-miramon,642,1090319,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
5,528,139,18,3,75.95,16,47.37,401,121,13,0,127,293,26.0,6.86,Gabriel Hauche,gabriel-hauche,182,38784,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
0,618,81,39,0,86.41,4,73.58,534,282,1,0,84,253,33.33,6.86,Sebastián Prediger,sebastian-prediger,16,78851,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
1,721,154,17,1,88.63,10,80.95,639,276,1,0,82,364,7.14,6.85,Cristian Medina,cristian-medina,1063,1003010,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,725,95,37,1,91.03,4,57.81,660,360,1,0,65,301,16.67,6.85,Emiliano Insúa,emiliano-insua,78,20738,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
0,733,57,80,0,77.22,1,52.29,566,357,0,0,167,209,0.0,6.85,Nicolás Meriano,nicolas-meriano,31,1117093,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
0,789,102,63,1,69.2,10,34.62,546,304,2,0,243,244,12.5,6.85,Juan Ignacio Díaz,juan-ignacio-diaz,17,896624,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
0,786,135,32,1,65.65,22,29.09,516,225,12,0,270,303,23.53,6.85,Ayrton Costa,ayrton-costa,62,976485,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
1,1146,120,46,1,88.83,14,52.87,1018,601,1,1,128,418,25.0,6.85,Alan Varela,alan-varela,2473,1066560,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,83,4,16,0,63.86,0,35.56,53,41,0,0,30,12,0.0,6.85,Matías Tagliamonte,matias-tagliamonte,52,871837,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
2,262,80,5,0,70.23,14,62.5,184,43,0,0,78,141,0.0,6.85,Guido Carrillo,guido-carrillo,289,174519,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
5,581,179,10,1,67.99,30,58.82,395,95,3,0,186,303,37.5,6.85,Adrian Martinez,martinez-adrian,163,906811,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
2,241,68,6,0,59.75,8,66.67,144,41,1,0,97,104,100.0,6.85,Nicolás Cordero,nicolas-cordero,131,860051,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
3,882,163,65,1,74.49,19,43.33,657,347,8,0,225,318,21.05,6.85,Alexis Soto,alexis-soto,55,824513,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
5,485,171,9,1,73.4,31,60.0,356,94,6,1,129,268,17.65,6.84,Mateo Coronel,mateo-coronel,237,898982,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
4,541,217,20,4,73.94,30,62.5,400,84,17,0,141,333,16.67,6.84,Santiago Rodríguez,santiago-rodriguez,38,897000,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
0,162,12,44,0,65.43,0,45.36,106,75,0,0,56,31,0.0,6.84,Gastón Gómez,gaston-gomez,59,830775,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
1,200,7,11,1,66.0,2,22.92,132,101,0,0,68,31,0.0,6.84,Alejandro Donatti,alejandro-donatti,25,249425,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
2,726,111,34,1,75.76,26,37.78,550,281,14,0,176,283,25.0,6.84,Matías Orihuela,matias-orihuela,18,584422,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
3,793,122,43,0,86.63,10,66.15,687,333,0,0,106,354,0.0,6.84,Ezequiel Fernández,ezequiel-fernandez,967,1003012,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
2,424,83,45,1,83.73,16,67.16,355,156,8,0,69,207,34.78,6.84,Walter Montoya,walter-montoya,70,341077,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
3,873,165,38,1,87.29,14,65.52,762,375,2,0,111,389,50.0,6.84,Federico Redondo,federico-redondo,1573,1117026,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
1,345,81,30,0,72.75,20,62.5,251,92,9,1,94,168,34.62,6.84,Lisandro López,lisandro-lopez,307,13207,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
2,654,106,32,2,74.31,18,57.14,486,229,0,0,168,257,0.0,6.84,Baldomero Perlaza,baldomero-perlaza,157,285611,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
0,251,6,53,0,59.76,0,35.57,150,119,0,0,101,31,0.0,6.84,Sebastián Moyano,sebastian-moyano,18,147578,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
0,773,55,201,0,65.85,2,43.79,509,362,0,0,264,147,0.0,6.84,Lucas Cháves,lucas-chaves,77,789855,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
0,745,51,258,0,64.97,1,49.9,484,326,0,0,261,158,0.0,6.83,Diego Rodríguez,diego-rodriguez,56,38266,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
3,611,110,51,0,74.96,18,41.13,458,224,15,0,153,249,25.86,6.83,Marcelo Benítez,marcelo-benitez,29,583660,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
0,261,64,7,1,69.35,15,53.85,181,57,14,0,80,138,25.45,6.83,Juan Bisanz,juan-bisanz,44,1489941,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
1,977,56,51,0,74.21,5,30.0,725,534,2,0,252,193,40.0,6.83,Facundo Garcés,facundo-garces,89,879875,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
1,219,55,7,0,76.26,9,36.84,167,59,5,0,52,113,38.46,6.83,Martín Payero,martin-payero,377,895592,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
1,559,99,44,1,73.17,15,54.32,409,173,10,0,150,246,27.78,6.83,Marcos Portillo,marcos-portillo,46,1167858,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
1,368,56,55,0,66.03,6,46.61,243,113,0,0,125,130,0.0,6.83,Marcelo Ortíz,marcelo-ortiz,5,895340,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
2,656,174,76,4,70.58,43,58.46,463,157,26,0,193,332,24.53,6.83,Ulises Sánchez,ulises-sanchez,119,992114,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
6,542,167,25,3,73.06,26,42.37,396,129,34,0,146,301,25.56,6.83,Lautaro Guzmán,lautaro-guzman,79,960016,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
0,537,31,25,0,81.75,2,37.31,439,318,0,0,98,121,0.0,6.83,Facundo Roncaglia,facundo-roncaglia,159,34391,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
0,940,33,97,0,77.98,3,45.12,733,571,0,0,207,162,0.0,6.83,Paolo Goltz,paolo-goltz,43,174825,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
2,433,82,26,1,77.37,12,47.27,335,142,11,0,98,204,31.43,6.83,Marcelo Herrera,marcelo-herrera,190,954700,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
