tackles,errorLeadToGoal,cleanSheet,interceptions,errorLeadToShot,penaltyConceded,ownGoals,clearances,dribbledPast,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
28,0,3,5,0,0,0,4,14,7.25,Nicolás de la Cruz,nicolas-de-la-cruz,2425,877513,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
8,0,2,0,0,0,0,6,3,7.23,Gianluca Ferrari,gianluca-ferrari,55,945103,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
41,0,10,21,0,1,0,121,6,7.22,Luciano Lollo,luciano-lollo,39,249009,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
17,0,3,4,0,0,0,3,12,7.22,Lucas Beltrán,lucas-beltran,2809,962029,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
47,0,12,48,1,1,0,68,16,7.22,Lucas Villalba,lucas-villalba,144,260077,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
18,0,7,20,0,0,0,58,8,7.21,Paulo Díaz,paulo-diaz,1023,790004,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
39,0,2,10,1,0,0,10,31,7.2,Nacho Fernández,nacho-fernandez,1311,340861,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
57,0,5,22,0,0,1,29,42,7.2,Joaquín Pereyra,joaquin-pereyra,300,832213,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
1,0,0,1,0,0,0,5,0,7.2,Ian Glavinovich,glavinovich-ian,25,1384966,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
2,0,0,2,0,0,0,0,1,7.2,Gonzalo Gonzalez,gonzalo-gonzalez,3,1381878,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
33,0,11,34,0,0,0,114,11,7.2,Tomás Cardona,tomas-cardona,83,849020,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
1,0,10,2,0,1,0,17,1,7.2,Sergio Romero,sergio-romero,2996,25566,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
25,0,4,28,0,0,1,46,4,7.18,Diego Godín,diego-godin,2137,14933,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
34,0,5,45,0,0,0,93,10,7.18,Lautaro Giannetti,lautaro-giannetti,163,233856,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
28,0,0,8,1,0,0,5,23,7.18,Benjamín Rollheiser,benjamin-rollheiser,943,922454,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
59,0,7,27,0,1,0,54,27,7.18,Kevin Mac Allister,kevin-mac-allister,752,895327,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
2,0,7,0,0,0,0,12,0,7.18,Alexis Martín Arias,alexis-martin-arias,68,340849,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
15,0,2,2,0,0,0,16,13,7.16,Mateo Retegui,mateo-retegui,3622,914501,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
2,0,10,1,0,0,0,33,1,7.16,Guido Herrera,guido-herrera,75,248977,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
47,0,5,37,0,0,0,106,5,7.15,Abel Luciatti,abel-luciatti,40,340727,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
69,0,6,37,0,0,0,36,17,7.15,Matías Melluso,matias-melluso,195,895931,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,0,10,1,1,0,0,26,1,7.15,Andres Desabato,desabato-andres,16,941546,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
15,0,6,13,0,0,0,52,4,7.14,Miguel Torren,miguel-torren,82,76383,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
5,0,4,2,0,0,0,35,4,7.14,Alejo Veliz,alejo-veliz,2634,1116987,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
22,0,13,14,1,0,0,64,7,7.14,Federico Gattoni,federico-gattoni,483,941464,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
0,0,4,0,0,0,0,5,1,7.14,Manuel Roffo,manuel-roffo,95,881166,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
68,0,16,24,1,0,0,34,29,7.14,Malcom Braida,malcom-braida,109,994453,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
0,0,4,0,0,0,0,8,1,7.13,Matías Mansilla,matias-mansilla,14,1099481,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
7,0,2,3,0,1,0,12,7,7.13,Gabriel Ávalos,gabriel-avalos,643,789453,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
23,0,3,7,0,0,0,8,9,7.13,David Barbona,david-barbona,72,789910,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
65,0,8,44,1,1,0,128,16,7.12,Carlos Quintana,carlos-quintana,37,33202,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
28,0,3,5,0,0,0,8,10,7.11,Matías García,matias-garcia,44,340863,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
8,0,9,1,0,0,0,30,18,7.11,Pablo Vegetti,pablo-vegetti,2050,583974,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
37,0,5,28,0,0,0,18,19,7.1,Enzo Pérez,enzo-perez,545,33958,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
11,0,1,13,0,0,0,31,5,7.1,Jonathan Galván,jonathan-galvan,38,789271,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
1,0,0,0,0,0,0,6,1,7.1,Lucas Merolla,lucas-merolla,98,833542,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
4,0,0,2,0,0,0,5,1,7.1,Rodrigo Gallo,gallo-rodrigo,4,1003722,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
2,0,0,1,0,0,0,2,0,7.1,Aaron Anselmino,anselmino-aaron,110,1500263,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
1,0,14,0,0,1,0,9,0,7.1,Augusto Batalla,augusto-batalla,197,358910,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
53,0,14,45,0,0,0,66,19,7.1,Gastón Hernández,gaston-hernandez,98,980886,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
12,0,2,0,0,0,0,25,18,7.09,Nicolás Fernández,nicolas-fernandez,448,581804,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
28,0,0,10,0,0,0,16,28,7.08,Javier Cabrera,javier-cabrera,126,340087,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
40,0,9,24,0,1,1,161,17,7.08,Fabio Pereyra,fabio-pereyra,43,943995,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
1,3,12,0,0,0,0,18,0,7.08,Nahuel Losada,nahuel-losada,40,384552,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
1,1,11,0,1,0,0,13,0,7.07,Tomás Marchiori,tomas-marchiori,25,898750,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
8,0,5,4,0,0,0,2,18,7.07,Esequiel Barco,esequiel-barco,1520,848473,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
65,0,7,22,0,0,0,16,58,7.07,Gastón Lódico,gaston-lodico,156,922460,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
0,0,2,0,0,0,0,5,0,7.07,Enrique Bologna,enrique-bologna,80,107418,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
13,1,6,2,0,0,0,2,29,7.06,Ignacio Malcorra,ignacio-malcorra,143,789427,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
46,0,7,39,0,0,0,63,29,7.06,Tomás Belmonte,tomas-belmonte,275,881169,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
44,0,4,29,0,0,0,85,29,7.06,Gonzalo Piovi,gonzalo-piovi,209,340537,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
22,0,9,28,1,0,0,86,9,7.06,Nazareno Colombo,nazareno-colombo,105,913596,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
41,0,11,46,1,0,0,115,15,7.05,Francisco Álvarez,francisco-alvarez,72,871788,Barracas Central,barracas-central,Barracas Central,0,0,65668,#52b030,#52b030,#ffffff
43,0,5,15,0,0,0,23,31,7.05,Aníbal Moreno,anibal-moreno,581,977677,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
0,0,0,0,0,0,0,0,2,7.05,Francisco González,francisco-gonzalez,131,983528,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
31,0,6,21,0,1,0,83,13,7.05,Juan Gabriel Rodríguez,juan-gabriel-rodriguez,45,155714,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
7,0,0,1,0,0,0,2,0,7.05,José Mauri,jose-mauri,126,284359,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
1,0,5,0,0,1,0,25,2,7.05,Jorge Carranza,jorge-carranza,15,340431,Instituto Córdoba,instituto-cordoba,Instituto Córdoba,0,0,4937,#52b030,#52b030,#ffffff
23,0,10,27,0,0,0,115,6,7.05,Matías Catalán,matias-catalan,272,249643,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
2,0,14,0,0,1,0,18,0,7.05,Franco Armani,franco-armani,2369,221140,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
35,0,4,32,0,0,0,25,15,7.05,Federico Fattori,federico-fattori,26,789640,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
15,0,3,8,0,0,0,1,9,7.04,Sebastián Villa,sebastian-villa,1140,839983,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
79,0,7,32,0,0,0,50,26,7.04,Juan Cáceres,juan-caceres,157,989801,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
40,0,3,18,0,1,0,23,21,7.04,Brahian Alemán,brahian-aleman,202,122912,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
38,0,2,32,0,0,0,41,13,7.04,Gabriel Díaz,gabriel-diaz,49,1199053,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
26,0,5,2,0,0,0,5,22,7.04,Imanol Machuca,imanol-machuca,379,974698,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
40,0,8,22,0,0,0,24,20,7.04,Gastón Benedetti,gaston-benedetti,133,1018407,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
28,0,7,29,0,1,0,59,9,7.04,Santiago Núñez,santiago-nunez,92,1161819,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
61,0,12,21,0,0,0,41,15,7.04,Enzo Díaz,enzo-diaz,213,932937,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
78,0,7,45,0,0,0,42,62,7.03,Mauro Pittón,mauro-pitton,30,796958,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
59,0,12,33,1,0,0,61,28,7.03,Agustin Sant'Anna,agustin-santanna,126,869726,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
8,0,3,10,0,0,0,30,1,7.03,Emanuel Mammana,emanuel-mammana,350,358914,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
64,0,7,50,1,1,0,131,20,7.03,Federico Rasmussen,federico-rasmussen,14,932903,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
33,0,4,10,0,0,0,22,18,7.03,Diego Valoyes,diego-valoyes,645,822088,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
5,0,2,3,0,0,0,11,13,7.03,Gastón Togni,gaston-togni,218,868361,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
27,0,7,33,0,0,0,77,10,7.03,Gustavo Velázquez,gustavo-velazquez,116,805427,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
28,0,4,6,0,0,0,1,14,7.02,Ramiro Sordo,ramiro-sordo,199,1087008,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
23,0,4,8,0,0,0,2,23,7.02,Nahuel Barrios,nahuel-barrios,319,875236,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
33,0,2,12,1,0,0,12,28,7.02,Fernando Zuqui,fernando-zuqui,61,284729,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
17,0,5,14,0,0,0,48,4,7.01,Guillermo Ortíz,guillermo-ortiz,13,250001,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
9,0,1,3,0,0,0,16,10,7.01,Luciano Gondou,luciano-gondou,460,1096378,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
37,0,8,14,0,0,0,26,15,7.01,Milton Casco,milton-casco,287,122710,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
25,0,0,4,0,0,0,6,17,7.01,José Sosa,jose-sosa,348,22981,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
20,0,5,14,0,1,0,64,5,7.01,Marco Di Cesare,marco-di-cesare,162,1017460,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
26,0,4,24,0,1,0,75,14,7.01,Leonardo Sigali,leonardo-sigali,114,33268,Racing Club,racing-club,Racing Club,0,0,3215,#52b030,#52b030,#ffffff
45,0,3,6,0,0,0,3,27,7.0,Jaminton Campaz,jaminton-campaz,875,877299,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
0,0,10,1,1,0,0,10,1,7.0,Jorge Broun,jorge-broun,68,789406,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
7,0,1,3,0,0,0,4,11,7.0,Michael Santos,michael-santos,398,339115,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
3,0,0,2,0,0,0,0,1,7.0,Agustín Urzi,agustin-urzi,222,965775,Banfield,banfield,Banfield,0,0,3219,#52b030,#52b030,#ffffff
6,0,0,2,0,0,0,7,3,7.0,Mateo Mendoza,mateo-mendoza,5,1467092,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
1,1,7,0,0,1,0,31,1,7.0,Ignacio Chicco,ignacio-chicco,42,875398,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
28,0,7,21,0,0,0,128,13,7.0,Cristian Lema,cristian-lema,143,106384,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
0,1,7,0,0,0,0,11,0,6.99,Santiago Mele,santiago-mele,219,846421,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
68,2,11,27,0,1,0,68,30,6.99,Jorge Rodríguez,jorge-rodriguez,109,583332,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
30,0,7,20,0,0,0,127,12,6.99,Marco Pellegrino,pellegrino-marco,735,1095023,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
54,0,12,50,0,1,0,99,7,6.99,Claudio Corvalán,claudio-corvalan,19,249383,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
30,0,7,39,1,0,0,117,11,6.98,Leonardo Morales,leonardo-morales,72,895342,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia y Esgrima,0,0,3205,#52b030,#52b030,#ffffff
1,0,1,0,0,0,0,6,0,6.98,José Devecchi,jose-devecchi,83,578460,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
42,0,6,28,0,0,0,19,19,6.98,Bautista Kociubinski,bautista-kociubinski,58,1086935,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
71,0,9,35,0,0,0,20,60,6.98,Santiago Ascacíbar,santiago-ascacibar,594,830667,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes de La Plata,0,0,3206,#52b030,#52b030,#ffffff
6,0,3,3,0,0,0,9,0,6.98,Pablo Minissale,pablo-minissale,40,1017448,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
1,2,5,0,2,2,0,21,0,6.98,Alejandro Medina,alejandro-medina,25,941532,Arsenal de Sarandí,arsenal-de-sarandi,Arsenal de Sarandí,0,0,3221,#52b030,#52b030,#ffffff
24,0,4,18,0,0,0,50,9,6.98,Oscar Piris,oscar-piris,5,933167,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
51,0,9,26,0,0,0,18,30,6.98,Rodrigo Villagra,rodrigo-villagra,227,978563,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
0,3,1,0,0,0,0,3,0,6.98,Gaspar Servio,gaspar-servio,143,581628,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
36,1,10,52,0,0,0,154,17,6.97,Facundo Mallo,facundo-mallo,73,877400,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
45,0,5,22,1,0,0,55,22,6.97,Rafael Delgado,rafael-delgado,27,799653,Colón,colon,Colón,0,0,3207,#52b030,#52b030,#ffffff
18,0,1,7,0,0,0,4,20,6.97,Pablo Solari,pablo-solari,1627,1018450,River Plate,river-plate,River Plate,0,0,3211,#52b030,#52b030,#ffffff
29,0,8,14,1,0,0,18,16,6.97,Franco Moyano,franco-moyano,78,901471,Argentinos Juniors,argentinos-juniors,Argentinos Juniors,0,0,3216,#52b030,#52b030,#ffffff
15,0,4,4,0,0,0,5,5,6.97,Armando Méndez,armando-mendez,65,941403,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
64,0,6,58,0,0,0,30,38,6.97,Santiago Hezze,santiago-hezze,782,989886,Huracán,huracan,Huracán,0,0,7629,#52b030,#52b030,#ffffff
19,0,1,3,0,0,0,29,10,6.96,Marcelo Estigarribia,marcelo-estigarribia,54,943166,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
15,0,3,16,0,0,0,34,1,6.96,Brian Leizza,brian-leizza,20,1016644,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
12,0,4,27,1,1,0,35,4,6.96,Facundo Mansilla,facundo-mansilla,40,1087335,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
63,0,10,26,0,1,0,49,33,6.96,Gastón Benavídez,gaston-benavidez,45,981452,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
33,0,14,20,1,0,0,31,23,6.96,Jalil Elias,jalil-elias,154,797031,San Lorenzo,san-lorenzo,San Lorenzo,0,0,3201,#52b030,#52b030,#ffffff
49,0,1,18,0,0,0,10,35,6.95,Alexis Castro,alexis-castro,59,801037,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
12,0,2,6,0,0,0,13,21,6.95,Lautaro Giaccone,lautaro-giaccone,156,1087087,Rosario Central,rosario-central,Rosario Central,0,0,3217,#52b030,#52b030,#ffffff
30,0,2,12,0,0,1,13,25,6.95,Francisco Pizzini,francisco-pizzini,86,257475,Talleres,talleres,Talleres,0,0,3210,#52b030,#52b030,#ffffff
26,0,2,10,0,1,0,15,7,6.95,Leonardo Jara,leonardo-jara,57,250933,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
3,0,0,0,0,0,0,0,0,6.95,Exequiel Zeballos,exequiel-zeballos,1829,1003011,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
1,0,0,2,0,0,0,0,0,6.95,Facundo Echevarría,facundo-echevarria,15,1094181,Defensa y Justicia,defensa-y-justicia,Defensa y Justicia,0,0,36839,#52b030,#52b030,#ffffff
46,0,8,31,0,1,0,129,14,6.95,Bruno Bianchi,bruno-felix-bianchi,11,34007,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
28,0,7,21,0,0,0,25,12,6.95,Frank Fabra,frank-fabra,1201,247741,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
22,0,7,24,0,1,0,48,5,6.95,Bruno Valdez,bruno-valdez,302,587110,Boca Juniors,boca-juniors,Boca Juniors,0,0,3202,#52b030,#52b030,#ffffff
7,0,0,1,0,0,0,2,0,6.95,Ruben Martinez,martinez-ruben,9,1484796,Independiente,independiente,Independiente,0,0,3209,#52b030,#52b030,#ffffff
0,0,1,1,0,0,0,0,0,6.95,Manuel Vicentini,manuel-vicentini,17,256935,Belgrano,belgrano,Belgrano,0,0,3203,#52b030,#52b030,#ffffff
2,2,12,1,0,0,0,17,0,6.95,Lucas Hoyos,lucas-hoyos,62,106111,Newell's Old Boys,newells-old-boys,Newell's Old Boys,0,0,3212,#52b030,#52b030,#ffffff
39,0,1,18,0,0,0,4,35,6.95,Matías Esquivel,matias-esquivel,132,989871,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
10,0,3,1,0,0,0,11,11,6.94,Javier Toledo,javier-toledo,48,33776,Sarmiento,sarmiento,Sarmiento,0,0,42338,#52b030,#52b030,#ffffff
18,0,2,27,0,0,0,59,1,6.94,Gastón Suso,gaston-suso,22,850925,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
26,0,0,5,0,0,0,6,13,6.94,Walter Bou,walter-bou,239,558816,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,0,0,3208,#52b030,#52b030,#ffffff
66,0,5,28,0,0,0,23,43,6.94,Nicolás Castro,nicolas-castro,38,896985,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
8,0,2,3,0,0,0,4,4,6.94,Mateo Del Blanco,del-blanco-mateo,10,1183059,Unión,union,Unión,0,0,3204,#52b030,#52b030,#ffffff
39,0,1,9,0,0,0,3,27,6.94,Hernán López,hernan-lopez,292,981007,Godoy Cruz,godoy-cruz,Godoy Cruz,0,0,6074,#52b030,#52b030,#ffffff
24,0,0,10,0,0,0,9,7,6.94,Aaron Molinas,aaron-molinas,326,1022257,Tigre,tigre,Tigre,0,0,7628,#52b030,#52b030,#ffffff
57,0,7,47,0,0,0,97,23,6.93,Gustavo Canto,canto-gustavo,19,792153,Central Córdoba,central-cordoba,Central Córdoba,0,0,65676,#52b030,#52b030,#ffffff
7,0,2,2,0,0,0,7,1,6.93,Alexis Francisco Flores,alexis-francisco-flores,99,1003008,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,0,0,36833,#52b030,#52b030,#ffffff
35,0,2,8,0,0,0,1,23,6.93,Vicente Taborda,vicente-taborda,356,1131037,Platense,platense,Platense,0,0,36837,#52b030,#52b030,#ffffff
9,0,3,6,0,0,0,9,11,6.93,Leandro Díaz,leandro-diaz,294,107397,Lanús,lanus,Lanús,0,0,3218,#52b030,#52b030,#ffffff
